prix,surface,pieces,adresse,type_bien,departement_nom,departement_code
239 200,106,4.0,"Lille Sud, Lille (59000)",Duplex,Nord,59
239 200,106,4.0,"Lille Sud, Lille (59000)",Duplex,Nord,59
219 000,40,2.0,"Lille Sud, Lille (59000)",Appartement,Nord,59
219 000,40,2.0,"Lille Sud, Lille (59000)",Appartement,Nord,59
219 000,"46,7",2.0,"Lille Sud, Lille (59000)",Appartement,Nord,59
219 000,"46,7",2.0,"Lille Sud, Lille (59000)",Appartement,Nord,59
1 600 000,"319,4",7.0,"Vieux Lille, Lille (59000)",Appartement,Nord,59
1 200 000,"281,4",7.0,"Centre, Lille (59000)",Appartement,Nord,59
1 200 000,"281,4",7.0,"Centre, Lille (59000)",Appartement,Nord,59
199 000,97,4.0,Lille (59800),Appartement,Nord,59
199 000,97,4.0,Lille (59800),Appartement,Nord,59
180 000,25,1.0,"Lille Sud, Lille (59000)",Appartement,Nord,59
180 000,25,1.0,"Lille Sud, Lille (59000)",Appartement,Nord,59
180 000,"38,8",1.0,"Lille Sud, Lille (59000)",Appartement,Nord,59
180 000,"38,8",1.0,"Lille Sud, Lille (59000)",Appartement,Nord,59
174 000,31,1.0,Lille (59000),Appartement,Nord,59
174 000,31,1.0,Lille (59000),Appartement,Nord,59
Bouquet 63 000,77,5.0,Beauvais (60000),Appartement,Oise,60
Bouquet 63 000,77,5.0,Beauvais (60000),Appartement,Oise,60
97 500,43,2.0,"Voisinlieu, Beauvais (60000)",Appartement,Oise,60
97 500,43,2.0,"Voisinlieu, Beauvais (60000)",Appartement,Oise,60
91 500,34,2.0,"Marissel, Beauvais (60000)",Appartement,Oise,60
91 500,34,2.0,"Marissel, Beauvais (60000)",Appartement,Oise,60
91 000,63,3.0,"Saint Jean, Beauvais (60000)",Appartement,Oise,60
91 000,63,3.0,"Saint Jean, Beauvais (60000)",Appartement,Oise,60
91 000,63,3.0,"Saint Jean, Beauvais (60000)",Appartement,Oise,60
91 000,63,3.0,"Saint Jean, Beauvais (60000)",Appartement,Oise,60
71 000,31,1.0,Beauvais (60000),Appartement,Oise,60
71 000,31,1.0,Beauvais (60000),Appartement,Oise,60
65 000,32,1.0,"Saint Jean, Beauvais (60000)",Appartement,Oise,60
65 000,32,1.0,"Saint Jean, Beauvais (60000)",Appartement,Oise,60
650 000,3 420  de terrain,13.0,"Notre Dame du Thil-Saint Lucien, Beauvais (60000)",Maison,Oise,60
650 000,3 420  de terrain,13.0,"Notre Dame du Thil-Saint Lucien, Beauvais (60000)",Maison,Oise,60
650 000,3 400  de terrain,14.0,Beauvais (60000),Demeure,Oise,60
650 000,3 400  de terrain,14.0,Beauvais (60000),Demeure,Oise,60
369 000,382  de terrain,8.0,Beauvais (60000),Terrain,Oise,60
369 000,382  de terrain,8.0,Beauvais (60000),Terrain,Oise,60
359 000,382  de terrain,8.0,Goincourt (60000),Terrain,Oise,60
359 000,382  de terrain,8.0,Goincourt (60000),Terrain,Oise,60
349 000,382  de terrain,5.0,Beauvais (60000),Terrain,Oise,60
349 000,382  de terrain,5.0,Beauvais (60000),Terrain,Oise,60
330 000,1 100  de terrain,7.0,"Argentine, Beauvais (60000)",Maison,Oise,60
330 000,1 100  de terrain,7.0,"Argentine, Beauvais (60000)",Maison,Oise,60
304 000,539  de terrain,5.0,Noailles (60430),Maison,Oise,60
289 000,91,5.0,"Saint Jean, Beauvais (60000)",Maison,Oise,60
289 000,91,5.0,"Saint Jean, Beauvais (60000)",Maison,Oise,60
289 000,91,5.0,"Saint Jean, Beauvais (60000)",Maison,Oise,60
289 000,91,5.0,"Saint Jean, Beauvais (60000)",Maison,Oise,60
269 500,600  de terrain,6.0,"Voisinlieu, Beauvais (60000)",Pavillon,Oise,60
269 500,600  de terrain,6.0,"Voisinlieu, Beauvais (60000)",Pavillon,Oise,60
250 000,200  de terrain,7.0,Noailles (60430),Maison,Oise,60
249 000,382  de terrain,6.0,Beauvais (60000),Terrain,Oise,60
249 000,382  de terrain,6.0,Beauvais (60000),Terrain,Oise,60
245 000,233  de terrain,8.0,"Centre Ville, Beauvais (60000)",Maison,Oise,60
245 000,233  de terrain,8.0,"Centre Ville, Beauvais (60000)",Maison,Oise,60
242 500,82,4.0,"Saint Jean, Beauvais (60000)",Maison,Oise,60
242 500,82,4.0,"Saint Jean, Beauvais (60000)",Maison,Oise,60
242 500,82,4.0,"Saint Jean, Beauvais (60000)",Maison,Oise,60
242 500,82,4.0,"Saint Jean, Beauvais (60000)",Maison,Oise,60
239 900,209  de terrain,9.0,"Centre Ville, Beauvais (60000)",Maison,Oise,60
239 900,209  de terrain,9.0,"Centre Ville, Beauvais (60000)",Maison,Oise,60
160 000,42,2.0,"Saint Just des Marais, Beauvais (60000)",Appartement,Oise,60
160 000,42,2.0,"Saint Just des Marais, Beauvais (60000)",Appartement,Oise,60
158 000,62,3.0,"Centre Ville, Beauvais (60000)",Appartement,Oise,60
158 000,62,3.0,"Centre Ville, Beauvais (60000)",Appartement,Oise,60
139 900,79,4.0,"Centre Ville, Beauvais (60000)",Appartement,Oise,60
139 900,79,4.0,"Centre Ville, Beauvais (60000)",Appartement,Oise,60
114 000,223  de terrain,5.0,"Saint Jean, Beauvais (60000)",Maison,Oise,60
114 000,223  de terrain,5.0,"Saint Jean, Beauvais (60000)",Maison,Oise,60
96 750,41,2.0,Clermont Ferrand (63000),Appartement,Puy-de-Dôme,63
96 750,41,2.0,Clermont Ferrand (63000),Appartement,Puy-de-Dôme,63
430 000,"104,6",4.0,"Bonnabaud, Clermont Ferrand (63000)",Appartement,Puy-de-Dôme,63
430 000,"104,6",4.0,"Bonnabaud, Clermont Ferrand (63000)",Appartement,Puy-de-Dôme,63
376 000,114,3.0,Clermont Ferrand (63000),Appartement,Puy-de-Dôme,63
376 000,114,3.0,Clermont Ferrand (63000),Appartement,Puy-de-Dôme,63
342 309,"52,6",3.0,"Lecoq, Clermont Ferrand (63000)",Appartement,Puy-de-Dôme,63
342 309,"52,6",3.0,"Lecoq, Clermont Ferrand (63000)",Appartement,Puy-de-Dôme,63
329 000,133,6.0,"Lecoq, Clermont-Ferrand (63000)",Duplex,Puy-de-Dôme,63
329 000,133,6.0,"Lecoq, Clermont-Ferrand (63000)",Duplex,Puy-de-Dôme,63
327 826,440  de terrain,4.0,Clermont-Ferrand (63000),Terrain,Puy-de-Dôme,63
327 826,440  de terrain,4.0,Clermont-Ferrand (63000),Terrain,Puy-de-Dôme,63
322 500,"63,2",3.0,"Bonnabaud, Clermont Ferrand (63000)",Appartement,Puy-de-Dôme,63
322 500,"63,2",3.0,"Bonnabaud, Clermont Ferrand (63000)",Appartement,Puy-de-Dôme,63
319 000,"88,5",4.0,"L'Oradou, Clermont-Ferrand (63000)",Maison,Puy-de-Dôme,63
319 000,"88,5",4.0,"L'Oradou, Clermont-Ferrand (63000)",Maison,Puy-de-Dôme,63
285 000,"82,1",4.0,"Bien Assis, Clermont-Ferrand (63000)",Appartement,Puy-de-Dôme,63
285 000,"82,1",4.0,"Bien Assis, Clermont-Ferrand (63000)",Appartement,Puy-de-Dôme,63
273 000,103,4.0,Clermont Ferrand (63000),Appartement,Puy-de-Dôme,63
273 000,103,4.0,Clermont Ferrand (63000),Appartement,Puy-de-Dôme,63
269 000,"83,4",4.0,"L'Oradou, Clermont-Ferrand (63000)",Appartement,Puy-de-Dôme,63
269 000,"83,4",4.0,"L'Oradou, Clermont-Ferrand (63000)",Appartement,Puy-de-Dôme,63
259 000,"65,7",3.0,"L'Oradou, Clermont-Ferrand (63000)",Maison,Puy-de-Dôme,63
259 000,"65,7",3.0,"L'Oradou, Clermont-Ferrand (63000)",Maison,Puy-de-Dôme,63
249 000,310  de terrain,6.0,"Anatole France, Clermont Ferrand (63000)",Maison,Puy-de-Dôme,63
249 000,310  de terrain,6.0,"Anatole France, Clermont Ferrand (63000)",Maison,Puy-de-Dôme,63
241 411,"39,9",2.0,"Lecoq, Clermont Ferrand (63000)",Appartement,Puy-de-Dôme,63
241 411,"39,9",2.0,"Lecoq, Clermont Ferrand (63000)",Appartement,Puy-de-Dôme,63
232 000,"56,5",3.0,"L'Oradou, Clermont-Ferrand (63000)",Appartement,Puy-de-Dôme,63
232 000,"56,5",3.0,"L'Oradou, Clermont-Ferrand (63000)",Appartement,Puy-de-Dôme,63
219 000,76,3.0,"Bonnabaud, Clermont-Ferrand (63000)",Appartement,Puy-de-Dôme,63
219 000,76,3.0,"Bonnabaud, Clermont-Ferrand (63000)",Appartement,Puy-de-Dôme,63
219 000,"60,6",3.0,"L'Oradou, Clermont-Ferrand (63000)",Appartement,Puy-de-Dôme,63
219 000,"60,6",3.0,"L'Oradou, Clermont-Ferrand (63000)",Appartement,Puy-de-Dôme,63
215 000,"61,7",3.0,"Bien Assis, Clermont-Ferrand (63000)",Appartement,Puy-de-Dôme,63
215 000,"61,7",3.0,"Bien Assis, Clermont-Ferrand (63000)",Appartement,Puy-de-Dôme,63
180 000,"44,6",2.0,"L'Oradou, Clermont-Ferrand (63000)",Appartement,Puy-de-Dôme,63
180 000,"44,6",2.0,"L'Oradou, Clermont-Ferrand (63000)",Appartement,Puy-de-Dôme,63
175 000,61,3.0,"Bergougnan, Clermont-Ferrand (63100)",Appartement,Puy-de-Dôme,63
169 300,41,2.0,"La Fontaine du Bac, Clermont-Ferrand (63000)",Appartement,Puy-de-Dôme,63
169 300,41,2.0,"La Fontaine du Bac, Clermont-Ferrand (63000)",Appartement,Puy-de-Dôme,63
159 000,"42,5",2.0,"L'Oradou, Clermont-Ferrand (63000)",Appartement,Puy-de-Dôme,63
159 000,"42,5",2.0,"L'Oradou, Clermont-Ferrand (63000)",Appartement,Puy-de-Dôme,63
152 250,53,2.0,"Bonnabaud, Clermont-Ferrand (63000)",Appartement,Puy-de-Dôme,63
152 250,53,2.0,"Bonnabaud, Clermont-Ferrand (63000)",Appartement,Puy-de-Dôme,63
140 000,76,3.0,"Sud Ouest, Lempdes (63370)",Appartement,Puy-de-Dôme,63
133 600,22,1.0,"La Fontaine du Bac, Clermont-Ferrand (63000)",Appartement,Puy-de-Dôme,63
133 600,22,1.0,"La Fontaine du Bac, Clermont-Ferrand (63000)",Appartement,Puy-de-Dôme,63
126 500,74,4.0,"Leon Blum-La Raye Dieu, Clermont-Ferrand (63000)",Appartement,Puy-de-Dôme,63
126 500,74,4.0,"Leon Blum-La Raye Dieu, Clermont-Ferrand (63000)",Appartement,Puy-de-Dôme,63
119 000,"29,3",1.0,"L'Oradou, Clermont-Ferrand (63000)",Appartement,Puy-de-Dôme,63
119 000,"29,3",1.0,"L'Oradou, Clermont-Ferrand (63000)",Appartement,Puy-de-Dôme,63
989 998,"250,5",10.0,"Contades Centre, Strasbourg (67000)",Appartement,Bas-Rhin,67
989 998,"250,5",10.0,"Contades Centre, Strasbourg (67000)",Appartement,Bas-Rhin,67
989 998,"250,5",10.0,"Contades Centre, Strasbourg (67000)",Appartement,Bas-Rhin,67
989 998,"250,5",10.0,"Contades Centre, Strasbourg (67000)",Appartement,Bas-Rhin,67
597 600,"96,7",5.0,"Port du Rhin Centre, Strasbourg (67000)",Appartement,Bas-Rhin,67
597 600,"96,7",5.0,"Port du Rhin Centre, Strasbourg (67000)",Appartement,Bas-Rhin,67
587 900,"90,9",5.0,"Contades Centre, Strasbourg (67000)",Appartement,Bas-Rhin,67
587 900,"90,9",5.0,"Contades Centre, Strasbourg (67000)",Appartement,Bas-Rhin,67
464 900,"79,9",4.0,"Contades Centre, Strasbourg (67000)",Appartement,Bas-Rhin,67
464 900,"79,9",4.0,"Contades Centre, Strasbourg (67000)",Appartement,Bas-Rhin,67
462 500,"89,6",4.0,"Gare Centre, Strasbourg (67000)",Appartement,Bas-Rhin,67
462 500,"89,6",4.0,"Gare Centre, Strasbourg (67000)",Appartement,Bas-Rhin,67
431 100,"84,9",4.0,"Port du Rhin Centre, Strasbourg (67000)",Appartement,Bas-Rhin,67
431 100,"84,9",4.0,"Port du Rhin Centre, Strasbourg (67000)",Appartement,Bas-Rhin,67
420 000,"74,4",4.0,"Neudorf Est Centre, Strasbourg (67100)",Appartement,Bas-Rhin,67
400 563,63,3.0,"Robertsau Centre, Strasbourg (67000)",Appartement,Bas-Rhin,67
400 563,63,3.0,"Robertsau Centre, Strasbourg (67000)",Appartement,Bas-Rhin,67
398 000,"83,7",4.0,"Port du Rhin Centre, Strasbourg (67000)",Appartement,Bas-Rhin,67
398 000,"83,7",4.0,"Port du Rhin Centre, Strasbourg (67000)",Appartement,Bas-Rhin,67
341 996,"66,5",3.0,Strasbourg (67000),Appartement,Bas-Rhin,67
341 996,"66,5",3.0,Strasbourg (67000),Appartement,Bas-Rhin,67
308 000,"65,2",3.0,"Port du Rhin Centre, Strasbourg (67000)",Appartement,Bas-Rhin,67
308 000,"65,2",3.0,"Port du Rhin Centre, Strasbourg (67000)",Appartement,Bas-Rhin,67
300 700,"60,1",3.0,"Gare Centre, Strasbourg (67000)",Appartement,Bas-Rhin,67
300 700,"60,1",3.0,"Gare Centre, Strasbourg (67000)",Appartement,Bas-Rhin,67
295 000,"63,9",3.0,"Port du Rhin Centre, Strasbourg (67000)",Appartement,Bas-Rhin,67
295 000,"63,9",3.0,"Port du Rhin Centre, Strasbourg (67000)",Appartement,Bas-Rhin,67
279 000,77,4.0,"Nord, Bischheim (67800)",Appartement,Bas-Rhin,67
269 000,72,4.0,Strasbourg (67000),Appartement,Bas-Rhin,67
269 000,72,4.0,Strasbourg (67000),Appartement,Bas-Rhin,67
236 800,"41,7",2.0,"Port du Rhin Centre, Strasbourg (67000)",Appartement,Bas-Rhin,67
236 800,"41,7",2.0,"Port du Rhin Centre, Strasbourg (67000)",Appartement,Bas-Rhin,67
229 463,"47,5",2.0,Strasbourg (67000),Appartement,Bas-Rhin,67
229 463,"47,5",2.0,Strasbourg (67000),Appartement,Bas-Rhin,67
215 000,"55,3",3.0,Strasbourg (67000),Appartement,Bas-Rhin,67
215 000,"55,3",3.0,Strasbourg (67000),Appartement,Bas-Rhin,67
200 500,"37,4",2.0,"Gare Centre, Strasbourg (67000)",Appartement,Bas-Rhin,67
200 500,"37,4",2.0,"Gare Centre, Strasbourg (67000)",Appartement,Bas-Rhin,67
199 000,"31,8",1.0,"Port du Rhin Centre, Strasbourg (67000)",Appartement,Bas-Rhin,67
199 000,"31,8",1.0,"Port du Rhin Centre, Strasbourg (67000)",Appartement,Bas-Rhin,67
181 800,"27,4",1.0,"Port du Rhin Centre, Strasbourg (67000)",Appartement,Bas-Rhin,67
181 800,"27,4",1.0,"Port du Rhin Centre, Strasbourg (67000)",Appartement,Bas-Rhin,67
171 000,"27,8",1.0,"Port du Rhin Centre, Strasbourg (67000)",Appartement,Bas-Rhin,67
171 000,"27,8",1.0,"Port du Rhin Centre, Strasbourg (67000)",Appartement,Bas-Rhin,67
170 000,"25,8",1.0,"Gare Centre, Strasbourg (67000)",Appartement,Bas-Rhin,67
170 000,"25,8",1.0,"Gare Centre, Strasbourg (67000)",Appartement,Bas-Rhin,67
160 500,"25,5",1.0,Strasbourg (67000),Appartement,Bas-Rhin,67
160 500,"25,5",1.0,Strasbourg (67000),Appartement,Bas-Rhin,67
160 000,"39,5",2.0,Strasbourg (67000),Appartement,Bas-Rhin,67
160 000,"39,5",2.0,Strasbourg (67000),Appartement,Bas-Rhin,67
159 000,55,2.0,"Gare Centre, Strasbourg (67000)",Appartement,Bas-Rhin,67
159 000,55,2.0,"Gare Centre, Strasbourg (67000)",Appartement,Bas-Rhin,67
670 000,86,4.0,"Plateau de la Croix Rousse-Ouest, Lyon 4ème (69004)",Appartement,Rhône,69
670 000,86,4.0,"Plateau de la Croix Rousse-Ouest, Lyon 4ème (69004)",Appartement,Rhône,69
650 000,109,3.0,"Cordeliers-Célestins-Bourse, Lyon 2ème (69002)",Appartement,Rhône,69
650 000,109,3.0,"Cordeliers-Célestins-Bourse, Lyon 2ème (69002)",Appartement,Rhône,69
549 000,95,4.0,"La Guillotière Sud, Lyon 7ème (69007)",Appartement,Rhône,69
549 000,95,4.0,"La Guillotière Sud, Lyon 7ème (69007)",Appartement,Rhône,69
530 000,91,4.0,"Montchat, Lyon 3ème (69003)",Appartement,Rhône,69
530 000,91,4.0,"Montchat, Lyon 3ème (69003)",Appartement,Rhône,69
499 000,111,4.0,"Jean Macé, Lyon 7ème (69007)",Appartement,Rhône,69
499 000,111,4.0,"Jean Macé, Lyon 7ème (69007)",Appartement,Rhône,69
480 000,"62,3",3.0,"Plateau de la Croix Rousse-Ouest, Lyon 4ème (69004)",Appartement,Rhône,69
480 000,"62,3",3.0,"Plateau de la Croix Rousse-Ouest, Lyon 4ème (69004)",Appartement,Rhône,69
467 000,"76,2",4.0,"Perrache-Le Confluent, Lyon 2ème (69002)",Appartement,Rhône,69
467 000,"76,2",4.0,"Perrache-Le Confluent, Lyon 2ème (69002)",Appartement,Rhône,69
447 000,70,3.0,"Gerland, Lyon 7ème (69007)",Appartement,Rhône,69
447 000,70,3.0,"Gerland, Lyon 7ème (69007)",Appartement,Rhône,69
425 000,76,3.0,"Croix Paquet, Lyon 1er (69001)",Appartement,Rhône,69
425 000,76,3.0,"Croix Paquet, Lyon 1er (69001)",Appartement,Rhône,69
385 000,72,3.0,"Croix Paquet, Lyon 1er (69001)",Duplex,Rhône,69
385 000,72,3.0,"Croix Paquet, Lyon 1er (69001)",Duplex,Rhône,69
380 000,"59,8",3.0,"Perrache-Le Confluent, Lyon 2ème (69002)",Appartement,Rhône,69
380 000,"59,8",3.0,"Perrache-Le Confluent, Lyon 2ème (69002)",Appartement,Rhône,69
380 000,54,2.0,Lyon 4ème (69004),Appartement,Rhône,69
380 000,54,2.0,Lyon 4ème (69004),Appartement,Rhône,69
339 000,82,3.0,"La Guillotière Sud, Lyon 7ème (69007)",Appartement,Rhône,69
339 000,82,3.0,"La Guillotière Sud, Lyon 7ème (69007)",Appartement,Rhône,69
335 000,85,4.0,"Le Grand Trou, Lyon 8ème (69008)",Appartement,Rhône,69
335 000,85,4.0,"Le Grand Trou, Lyon 8ème (69008)",Appartement,Rhône,69
330 000,89,5.0,"Gerland, Lyon 7ème (69007)",Appartement,Rhône,69
330 000,89,5.0,"Gerland, Lyon 7ème (69007)",Appartement,Rhône,69
319 000,62,3.0,"Vaise-Rochecardon-Industrie, Lyon 9ème (69009)",Appartement,Rhône,69
319 000,62,3.0,"Vaise-Rochecardon-Industrie, Lyon 9ème (69009)",Appartement,Rhône,69
305 000,43,2.0,"Contour, Champagne-Au-Mont-d'Or (69410)",Appartement,Rhône,69
300 000,88,4.0,"République Tolstoi, Villeurbanne (69100)",Appartement,Rhône,69
297 000,78,4.0,"Gerland, Lyon 7ème (69007)",Appartement,Rhône,69
297 000,78,4.0,"Gerland, Lyon 7ème (69007)",Appartement,Rhône,69
290 000,43,2.0,"Montchat, Lyon 3ème (69003)",Appartement,Rhône,69
290 000,43,2.0,"Montchat, Lyon 3ème (69003)",Appartement,Rhône,69
265 000,59,3.0,"Sans Souci-Dauphiné, Lyon 3ème (69003)",Appartement,Rhône,69
265 000,59,3.0,"Sans Souci-Dauphiné, Lyon 3ème (69003)",Appartement,Rhône,69
241 000,"64,6",3.0,Lyon 9ème (69009),Appartement,Rhône,69
241 000,"64,6",3.0,Lyon 9ème (69009),Appartement,Rhône,69
240 000,73,3.0,"Laënnec-Mermoz, Lyon 8ème (69008)",Appartement,Rhône,69
240 000,73,3.0,"Laënnec-Mermoz, Lyon 8ème (69008)",Appartement,Rhône,69
220 000,"60,7",2.0,"Vaise-Rochecardon-Industrie, Lyon 9ème (69009)",Appartement,Rhône,69
220 000,"60,7",2.0,"Vaise-Rochecardon-Industrie, Lyon 9ème (69009)",Appartement,Rhône,69
215 000,39,2.0,"Part Dieu, Lyon 3ème (69003)",Appartement,Rhône,69
215 000,39,2.0,"Part Dieu, Lyon 3ème (69003)",Appartement,Rhône,69
208 000,39,2.0,"Part Dieu, Lyon 3ème (69003)",Appartement,Rhône,69
208 000,39,2.0,"Part Dieu, Lyon 3ème (69003)",Appartement,Rhône,69
150 000,"43,5",2.0,"États-Unis, Lyon 8ème (69008)",Appartement,Rhône,69
150 000,"43,5",2.0,"États-Unis, Lyon 8ème (69008)",Appartement,Rhône,69
99 000,"22,5",1.0,"Saint Pavin-Saint Georges, Le Mans (72000)",Appartement,Sarthe,72
851 000,827  de terrain,10.0,Le Mans (72000),Hôtel,Sarthe,72
851 000,827  de terrain,10.0,Le Mans (72000),Hôtel,Sarthe,72
679 000,251,10.0,"Mission, Le Mans (72000)",Maison,Sarthe,72
679 000,251,10.0,"Mission, Le Mans (72000)",Maison,Sarthe,72
658 000,358  de terrain,8.0,"Saint Pavin-Saint Georges, Le Mans (72000)",Maison,Sarthe,72
658 000,358  de terrain,8.0,"Saint Pavin-Saint Georges, Le Mans (72000)",Maison,Sarthe,72
569 000,23 705  de terrain,10.0,Le Mans (72000),Maison,Sarthe,72
569 000,23 705  de terrain,10.0,Le Mans (72000),Maison,Sarthe,72
549 900,150  de terrain,9.0,"Hôpital-Chasse Royale-Le Pré, Le Mans (72000)",Maison,Sarthe,72
549 900,150  de terrain,9.0,"Hôpital-Chasse Royale-Le Pré, Le Mans (72000)",Maison,Sarthe,72
468 000,250  de terrain,9.0,Le Mans (72000),Maison,Sarthe,72
468 000,250  de terrain,9.0,Le Mans (72000),Maison,Sarthe,72
465 000,4 477  de terrain,7.0,Le Mans (72000),Maison,Sarthe,72
465 000,4 477  de terrain,7.0,Le Mans (72000),Maison,Sarthe,72
435 000,769  de terrain,8.0,"Bollée-Sainte Croix-Clairfontaine, Le Mans (72000)",Maison,Sarthe,72
435 000,769  de terrain,8.0,"Bollée-Sainte Croix-Clairfontaine, Le Mans (72000)",Maison,Sarthe,72
399 000,143,6.0,Le Mans (72000),Duplex,Sarthe,72
399 000,143,6.0,Le Mans (72000),Duplex,Sarthe,72
378 000,3 500  de terrain,6.0,"Heuzé-Riffaudières, Le Mans (72000)",Maison,Sarthe,72
378 000,3 500  de terrain,6.0,"Heuzé-Riffaudières, Le Mans (72000)",Maison,Sarthe,72
375 000,295  de terrain,8.0,"Saint Pavin-Saint Georges, Le Mans (72000)",Maison,Sarthe,72
375 000,295  de terrain,8.0,"Saint Pavin-Saint Georges, Le Mans (72000)",Maison,Sarthe,72
348 000,1 400  de terrain,7.0,"Quartier du Centre, Le Mans (72000)",Maison,Sarthe,72
348 000,1 400  de terrain,7.0,"Quartier du Centre, Le Mans (72000)",Maison,Sarthe,72
333 000,151,6.0,"Hôpital-Chasse Royale-Le Pré, Le Mans (72000)",Maison,Sarthe,72
333 000,151,6.0,"Hôpital-Chasse Royale-Le Pré, Le Mans (72000)",Maison,Sarthe,72
277 000,271  de terrain,6.0,"Université-Ribay-Ardriers, Le Mans (72000)",Maison,Sarthe,72
277 000,271  de terrain,6.0,"Université-Ribay-Ardriers, Le Mans (72000)",Maison,Sarthe,72
249 000,275  de terrain,5.0,"Bollée-Sainte Croix-Jardin des Plantes, Le Mans (72000)",Maison,Sarthe,72
249 000,275  de terrain,5.0,"Bollée-Sainte Croix-Jardin des Plantes, Le Mans (72000)",Maison,Sarthe,72
1 260 000,4 000  de terrain,20.0,Le Mans (72000),Maison,Sarthe,72
1 260 000,4 000  de terrain,20.0,Le Mans (72000),Maison,Sarthe,72
188 000,395  de terrain,4.0,Le Mans (72100),Maison,Sarthe,72
188 000,395  de terrain,4.0,Le Mans (72100),Maison,Sarthe,72
182 900,39,2.0,"Université-Ribay-Ardriers, Le Mans (72000)",Appartement,Sarthe,72
182 900,39,2.0,"Université-Ribay-Ardriers, Le Mans (72000)",Appartement,Sarthe,72
181 900,105,5.0,Le Mans (72000),Appartement,Sarthe,72
181 900,105,5.0,Le Mans (72000),Appartement,Sarthe,72
169 900,81,4.0,"Quartier du Centre, Le Mans (72000)",Appartement,Sarthe,72
169 900,81,4.0,"Quartier du Centre, Le Mans (72000)",Appartement,Sarthe,72
159 900,67,4.0,"Quartier du Centre, Le Mans (72000)",Appartement,Sarthe,72
159 900,67,4.0,"Quartier du Centre, Le Mans (72000)",Appartement,Sarthe,72
149 500,"36,9",2.0,"Saint Pavin-Saint Georges, Le Mans (72000)",Appartement,Sarthe,72
141 750,"88,2",5.0,Le Mans (72000),Appartement,Sarthe,72
141 750,"88,2",5.0,Le Mans (72000),Appartement,Sarthe,72
138 980,72,3.0,Le Mans (72100),Appartement,Sarthe,72
138 980,72,3.0,Le Mans (72100),Appartement,Sarthe,72
124 000,68,3.0,"Heuzé-Riffaudières, Le Mans (72000)",Appartement,Sarthe,72
124 000,68,3.0,"Heuzé-Riffaudières, Le Mans (72000)",Appartement,Sarthe,72
114 300,19,1.0,Le Mans (72000),Appartement,Sarthe,72
114 300,19,1.0,Le Mans (72000),Appartement,Sarthe,72
966 000,"42,3",2.0,"Val de Grace, Paris 5ème (75005)",Appartement,Paris,75
966 000,"42,3",2.0,"Val de Grace, Paris 5ème (75005)",Appartement,Paris,75
892 500,"142,2",5.0,"Georges Brassens, Paris 15ème (75015)",Duplex,Paris,75
892 500,"142,2",5.0,"Georges Brassens, Paris 15ème (75015)",Duplex,Paris,75
850 000,54,2.0,"Monnaie, Paris 6ème (75006)",Duplex,Paris,75
850 000,54,2.0,"Monnaie, Paris 6ème (75006)",Duplex,Paris,75
810 000,50,2.0,"Trudaine-Maubeuge, Paris 9ème (75009)",Appartement,Paris,75
810 000,50,2.0,"Trudaine-Maubeuge, Paris 9ème (75009)",Appartement,Paris,75
699 000,"89,4",4.0,"Danube-Porte des Lilas, Paris 19ème (75019)",Appartement,Paris,75
699 000,"89,4",4.0,"Danube-Porte des Lilas, Paris 19ème (75019)",Appartement,Paris,75
550 000,86,3.0,"Plaine, Paris 20ème (75020)",Appartement,Paris,75
550 000,86,3.0,"Plaine, Paris 20ème (75020)",Appartement,Paris,75
499 000,52,3.0,"Clignancourt-Jules Joffrin, Paris 18ème (75018)",Appartement,Paris,75
499 000,52,3.0,"Clignancourt-Jules Joffrin, Paris 18ème (75018)",Appartement,Paris,75
498 000,"33,1",2.0,"Arsenal, Paris 4ème (75004)",Appartement,Paris,75
498 000,"33,1",2.0,"Arsenal, Paris 4ème (75004)",Appartement,Paris,75
460 000,41,2.0,"Grandes Carrières-Clichy, Paris 18ème (75018)",Appartement,Paris,75
460 000,41,2.0,"Grandes Carrières-Clichy, Paris 18ème (75018)",Appartement,Paris,75
450 000,32,2.0,"Saint Germain des Prés, Paris 6ème (75006)",Appartement,Paris,75
450 000,32,2.0,"Saint Germain des Prés, Paris 6ème (75006)",Appartement,Paris,75
449 000,35,1.0,"Alleray Procession, Paris 15ème (75015)",Appartement,Paris,75
449 000,35,1.0,"Alleray Procession, Paris 15ème (75015)",Appartement,Paris,75
425 000,"45,7",2.0,"Nation-Alexandre Dumas, Paris 11ème (75011)",Appartement,Paris,75
425 000,"45,7",2.0,"Nation-Alexandre Dumas, Paris 11ème (75011)",Appartement,Paris,75
415 000,33,1.0,"Sentier-Bonne Nouvelle, Paris 2ème (75002)",Appartement,Paris,75
415 000,33,1.0,"Sentier-Bonne Nouvelle, Paris 2ème (75002)",Appartement,Paris,75
3 500 000,245,6.0,"Muette Sud, Paris 16ème (75016)",Appartement,Paris,75
3 250 000,264,7.0,"Mairie, Paris 8ème (75008)",Appartement,Paris,75
3 250 000,264,7.0,"Mairie, Paris 8ème (75008)",Appartement,Paris,75
360 000,33,2.0,"Grange Aux Belles-Terrage, Paris 10ème (75010)",Appartement,Paris,75
360 000,33,2.0,"Grange Aux Belles-Terrage, Paris 10ème (75010)",Appartement,Paris,75
2 420 000,"140,4",6.0,"Val de Grace, Paris 5ème (75005)",Duplex,Paris,75
